id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
9227387,03-03-2011 15:13,96,3773,$94.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9227406,03-03-2011 15:17,96,3773,$83.51,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9227455,03-03-2011 15:27,1659,185,$30.13,Online Transaction,16798,ONLINE,,,4121,
9227507,03-03-2011 15:39,1963,4565,$16.02,Online Transaction,18563,ONLINE,,,4121,
9227567,03-03-2011 15:52,1696,2408,$120.00,Swipe Transaction,27092,Merritt Island,FL,32952,4829,
9227569,03-03-2011 15:53,464,3233,$94.22,Swipe Transaction,32175,Orlando,FL,32804,7538,
9227573,03-03-2011 15:53,1098,5179,$93.75,Swipe Transaction,40096,Warsaw,IN,46581,4111,
9227578,03-03-2011 15:55,114,3070,$9.52,Swipe Transaction,83271,Chino Hills,CA,91709,4214,
9227588,03-03-2011 15:58,96,5175,$196.91,Swipe Transaction,50783,Yorba Linda,CA,92886,5411,
9227602,03-03-2011 16:00,1963,4565,$22.89,Online Transaction,18563,ONLINE,,,4121,
9227605,03-03-2011 16:02,96,5175,$80.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9227623,03-03-2011 16:06,114,3398,$12.18,Swipe Transaction,83271,Chino Hills,CA,91709,4214,
9227643,03-03-2011 16:10,96,5175,$86.99,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9227651,03-03-2011 16:12,1169,5174,$28.12,Online Transaction,18563,ONLINE,,,4121,
9227654,03-03-2011 16:13,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
9227683,03-03-2011 16:20,1776,4938,$50.63,Online Transaction,39021,ONLINE,,,4784,
9227686,03-03-2011 16:21,464,3233,$1.50,Swipe Transaction,14528,Orlando,FL,32808,5499,
9227707,03-03-2011 16:26,96,5175,$-80.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9227727,03-03-2011 16:30,285,2927,$100.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
9227744,03-03-2011 16:33,1098,5179,$86.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
9227765,03-03-2011 16:37,1595,2429,$45.26,Swipe Transaction,50783,Bronx,NY,10466,5411,
9227772,03-03-2011 16:39,1098,5179,$-86.00,Swipe Transaction,50867,Hawarden,IA,51023,5541,
9227780,03-03-2011 16:40,1963,4565,$14.75,Online Transaction,16798,ONLINE,,,4121,
9227806,03-03-2011 16:46,1098,5179,$30.81,Swipe Transaction,50867,Hawarden,IA,51023,5541,
9227868,03-03-2011 17:00,464,3233,$140.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
9227873,03-03-2011 17:01,1098,5179,$-94.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9227879,03-03-2011 17:04,1797,1127,$20.97,Swipe Transaction,44919,San Leandro,CA,94577,5814,
9227880,03-03-2011 17:04,1963,5418,$22.05,Swipe Transaction,52453,Ridgway,IL,62979,4121,
9227882,03-03-2011 17:05,1098,5179,$53.79,Swipe Transaction,59935,Granville,IA,51022,5499,
9227883,03-03-2011 17:05,1718,5144,$29.72,Swipe Transaction,40592,Lincolnwood,IL,60712,7538,
9227889,03-03-2011 17:09,987,4146,$30.58,Online Transaction,39021,ONLINE,,,4784,
9227907,03-03-2011 17:18,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,Insufficient Balance
9227914,03-03-2011 17:20,208,4980,$40.78,Swipe Transaction,93866,Culver City,CA,90232,5812,
9227938,03-03-2011 17:28,1098,5179,$94.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9227942,03-03-2011 17:30,96,3695,$88.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9227947,03-03-2011 17:33,96,3695,$149.74,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9227987,03-03-2011 17:49,464,3233,$1.14,Swipe Transaction,14528,Orlando,FL,32808,5499,
9228008,03-03-2011 17:57,1575,2112,$213.35,Swipe Transaction,81833,Sarasota,FL,34231,5912,
9228009,03-03-2011 17:58,96,3695,$-88.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9228021,03-03-2011 18:01,1559,3301,$32.88,Swipe Transaction,61195,Acworth,GA,30101,5541,
9228036,03-03-2011 18:06,114,3398,$24.19,Swipe Transaction,33234,North Hollywood,CA,91606,5812,
9228038,03-03-2011 18:07,1559,3301,$71.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
9228063,03-03-2011 18:23,1559,3301,$-71.00,Swipe Transaction,61195,Acworth,GA,30101,5541,
9228069,03-03-2011 18:27,987,5090,$28.30,Online Transaction,39021,ONLINE,,,4784,
9228076,03-03-2011 18:29,1963,3317,$27.31,Swipe Transaction,32606,Arnold,MO,63010,7832,
9228079,03-03-2011 18:31,285,3442,$28.80,Swipe Transaction,20561,Watsonville,CA,95076,5912,
9228090,03-03-2011 18:33,1776,4938,$50.09,Swipe Transaction,60569,Berea,OH,44017,5300,
9228091,03-03-2011 18:34,114,3070,$2.13,Swipe Transaction,50783,North Hollywood,CA,91606,5411,
9228128,03-03-2011 18:48,285,2156,$120.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
9228132,03-03-2011 18:50,96,3773,$1.89,Swipe Transaction,14528,Yorba Linda,CA,92887,5499,
9228150,03-03-2011 18:57,1169,4179,$27.42,Online Transaction,16798,ONLINE,,,4121,
9228227,03-03-2011 19:28,114,3070,$60.00,Swipe Transaction,27092,Baldwin Park,CA,91706,4829,
9228250,03-03-2011 19:35,1888,1017,$78.99,Swipe Transaction,59935,Farmington,MN,55024,5499,
9228260,03-03-2011 19:41,1098,4626,$50.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9228261,03-03-2011 19:42,1559,3301,$62.53,Swipe Transaction,53566,Acworth,GA,30101,5812,
9228264,03-03-2011 19:44,1888,1017,$56.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
9228275,03-03-2011 19:48,1888,1017,$-56.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
9228281,03-03-2011 19:51,1098,4626,$24.95,Swipe Transaction,59935,Granville,IA,51022,5499,
9228282,03-03-2011 19:52,1098,4626,$-50.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9228353,03-03-2011 20:24,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
9228399,03-03-2011 20:50,208,4980,$212.23,Swipe Transaction,52923,Downey,CA,90241,3504,
9228414,03-03-2011 20:54,1595,2472,$140.31,Swipe Transaction,80141,Bronx,NY,10463,5411,
9228420,03-03-2011 20:59,208,4980,$-278.00,Swipe Transaction,52923,Downey,CA,90241,3504,
9228432,03-03-2011 21:05,1168,3239,$52.38,Online Transaction,39021,ONLINE,,,4784,
9228478,03-03-2011 21:26,1595,2472,$187.53,Swipe Transaction,22204,Bronx,NY,10463,5541,
9228513,03-03-2011 21:46,1797,1127,$41.13,Swipe Transaction,81833,San Leandro,CA,94579,5912,
9228533,03-03-2011 21:57,1654,1200,$76.21,Swipe Transaction,2860,Newport,RI,2840,5912,
9228619,03-03-2011 22:39,997,5825,$359.00,Swipe Transaction,45621,Chula Vista,CA,91913,7349,
9228661,03-03-2011 23:00,1727,3766,$14.78,Online Transaction,18563,ONLINE,,,4121,
9356113,03-04-2011 00:01,1169,5763,$-296.00,Swipe Transaction,74934,Oakland,CA,94606,3596,
9356121,03-04-2011 00:11,1169,5763,$239.28,Swipe Transaction,74934,Oakland,CA,94606,3596,
9356125,03-04-2011 00:21,1797,1127,$43.43,Online Transaction,18563,ONLINE,,,4121,
9356177,03-04-2011 01:57,1575,2112,$21.47,Online Transaction,16798,ONLINE,,,4121,
9356275,03-04-2011 04:40,1169,2485,$-231.00,Swipe Transaction,51300,Monroe Township,NJ,8831,3359,
9356277,03-04-2011 04:44,464,3233,$87.44,Swipe Transaction,24823,Orlando,FL,32804,7538,
9356285,03-04-2011 04:54,1169,2485,$175.81,Swipe Transaction,51300,Monroe Township,NJ,8831,3359,
9356303,03-04-2011 05:13,1098,5179,$8.30,Swipe Transaction,50867,Hawarden,IA,51023,5541,
9356336,03-04-2011 05:47,1696,2408,$11.72,Online Transaction,39021,ONLINE,,,4784,
9356353,03-04-2011 06:03,96,3695,$2.59,Swipe Transaction,14528,Yorba Linda,CA,92887,5499,
9356391,03-04-2011 06:13,1776,4938,$9.60,Swipe Transaction,75781,Bellaire,OH,43906,5411,
9356402,03-04-2011 06:16,1659,185,$1.96,Swipe Transaction,61195,Charleston,WV,25301,5541,
9356427,03-04-2011 06:22,285,2156,$80.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
9356463,03-04-2011 06:33,1595,2429,$37.36,Swipe Transaction,6335,Bronx,NY,10463,5912,
9356490,03-04-2011 06:44,285,2927,$140.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
9356508,03-04-2011 06:49,1696,2408,$2.84,Swipe Transaction,35451,Merritt Island,FL,32952,5812,
9356556,03-04-2011 07:00,1696,2408,$88.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
9356562,03-04-2011 07:01,1575,2112,$89.60,Swipe Transaction,61195,Orlando,FL,32835,5541,
9356577,03-04-2011 07:06,464,3233,$39.63,Online Transaction,50404,ONLINE,,,4784,
9356581,03-04-2011 07:07,112,3470,$1.35,Swipe Transaction,86438,Carthage,NY,13619,5499,
9356596,03-04-2011 07:10,909,3719,$78.46,Swipe Transaction,90052,Washington,DC,20016,7011,
9356603,03-04-2011 07:11,1559,5797,$3.62,Swipe Transaction,55060,Acworth,GA,30101,5812,
9356604,03-04-2011 07:11,1654,2915,$30.91,Online Transaction,39021,ONLINE,,,4784,
9356618,03-04-2011 07:15,1727,5982,$16.58,Swipe Transaction,44561,Columbia,SC,29229,4121,
9356642,03-04-2011 07:20,1575,2112,$69.00,Swipe Transaction,61195,Orlando,FL,32835,5541,
9356646,03-04-2011 07:22,1696,2408,$137.31,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
9356652,03-04-2011 07:24,112,1134,$64.21,Online Transaction,39021,ONLINE,,,4784,
9356665,03-04-2011 07:25,1575,2112,$-69.00,Swipe Transaction,61195,Orlando,FL,32835,5541,
9356672,03-04-2011 07:27,997,2261,$27.17,Swipe Transaction,83070,Chula Vista,CA,91913,4121,
9356676,03-04-2011 07:27,1696,2408,$-88.00,Swipe Transaction,61195,Merritt Island,FL,32952,5541,
9356685,03-04-2011 07:29,909,3719,$-411.00,Swipe Transaction,90052,Washington,DC,20016,7011,
9356720,03-04-2011 07:39,1659,185,$31.97,Online Transaction,16798,ONLINE,,,4121,
9356747,03-04-2011 07:49,1963,3364,$26.22,Swipe Transaction,88852,Vacaville,CA,95687,4121,
9356754,03-04-2011 07:51,997,5825,$0.93,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
9356761,03-04-2011 07:52,1727,5982,$8.54,Swipe Transaction,44561,Columbia,SC,29229,4121,
9356778,03-04-2011 07:57,1718,2029,$6.68,Swipe Transaction,69972,West Covina,CA,91792,5814,
9356791,03-04-2011 08:00,1963,3317,$22.93,Online Transaction,16798,ONLINE,,,4121,
9356819,03-04-2011 08:10,1696,2408,$-88.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9356848,03-04-2011 08:18,1696,2408,$88.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9356859,03-04-2011 08:23,1098,2253,$47.63,Swipe Transaction,40096,Warsaw,IN,46581,4111,
9356875,03-04-2011 08:27,1659,959,$30.42,Swipe Transaction,57561,Racine,WV,25165,4121,
9356876,03-04-2011 08:27,1696,2408,$103.47,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9356893,03-04-2011 08:30,909,2583,$35.64,Online Transaction,88998,ONLINE,,,4784,
9356926,03-04-2011 08:38,1559,3301,$1.06,Swipe Transaction,14528,Acworth,GA,30101,5499,
9356949,03-04-2011 08:44,1169,5174,$24.25,Swipe Transaction,20519,Austin,TX,78750,5942,
9356996,03-04-2011 08:57,1659,185,$27.19,Swipe Transaction,57561,Racine,WV,25165,4121,
9357014,03-04-2011 09:02,285,2927,$22.97,Swipe Transaction,24823,Watsonville,CA,95076,7538,
9357042,03-04-2011 09:09,1659,185,$21.89,Swipe Transaction,57561,Racine,WV,25165,4121,
9357066,03-04-2011 09:14,1888,1017,$50.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
9357080,03-04-2011 09:18,1169,2485,$53.16,Swipe Transaction,69121,Round Rock,TX,78665,5912,
9357084,03-04-2011 09:18,1888,1017,$64.49,Swipe Transaction,59935,Farmington,MN,55024,5499,
9357092,03-04-2011 09:20,1654,4276,$3.86,Swipe Transaction,20519,Providence,RI,2905,5942,
9357110,03-04-2011 09:25,1888,1017,$-50.00,Swipe Transaction,59935,Farmington,MN,55024,5499,Insufficient Balance
9357125,03-04-2011 09:31,1168,3239,$226.82,Swipe Transaction,36934,Baton Rouge,LA,70807,7538,
9357132,03-04-2011 09:33,1168,3239,$-64.00,Swipe Transaction,61195,Baton Rouge,LA,70807,5541,
9357133,03-04-2011 09:33,1168,3239,$58.26,Swipe Transaction,61195,Baton Rouge,LA,70807,5541,
9357186,03-04-2011 09:47,1888,1017,$-88.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
9357189,03-04-2011 09:48,1888,1017,$88.00,Swipe Transaction,59935,Farmington,MN,55024,5499,
9357192,03-04-2011 09:50,285,2156,$50.48,Swipe Transaction,30565,Watsonville,CA,95076,5912,
9357194,03-04-2011 09:50,1776,4938,$-97.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
9357204,03-04-2011 09:51,1888,1017,$69.08,Swipe Transaction,59935,Farmington,MN,55024,5499,
9357210,03-04-2011 09:52,1776,4938,$49.35,Swipe Transaction,43293,Nashport,OH,43830,5499,
9357221,03-04-2011 09:56,1168,3239,$64.00,Swipe Transaction,61195,Baton Rouge,LA,70807,5541,
9357227,03-04-2011 09:57,1776,4938,$97.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
9357236,03-04-2011 09:59,987,4146,$11.73,Swipe Transaction,7821,Gaithersburg,MD,20879,5912,
9357244,03-04-2011 10:00,1168,3239,$61.37,Swipe Transaction,59935,Baton Rouge,LA,70807,5499,
9357252,03-04-2011 10:02,1168,3239,$6.36,Swipe Transaction,17493,Baton Rouge,LA,70808,5812,
9357291,03-04-2011 10:10,997,2261,$31.04,Online Transaction,15143,ONLINE,,,4784,
9357317,03-04-2011 10:16,1168,3239,$-63.00,Swipe Transaction,59935,Baton Rouge,LA,70807,5499,
9357329,03-04-2011 10:20,598,32,$28.59,Swipe Transaction,30170,Franconia,NH,3580,5411,
9357347,03-04-2011 10:24,1168,3239,$63.00,Swipe Transaction,59935,Baton Rouge,LA,70807,5499,
9357355,03-04-2011 10:26,1168,3239,$157.85,Swipe Transaction,67570,Baton Rouge,LA,70808,5311,
9357433,03-04-2011 10:42,1559,3301,$0.79,Swipe Transaction,14528,Acworth,GA,30101,5499,
9357443,03-04-2011 10:45,1575,5582,$48.59,Swipe Transaction,56182,Orlando,FL,32833,5300,
9357507,03-04-2011 10:58,1696,2408,$17.36,Swipe Transaction,75781,Merritt Island,FL,32953,5411,
9357522,03-04-2011 11:04,997,5046,$1.15,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
9357531,03-04-2011 11:05,1168,3239,$317.61,Swipe Transaction,44795,Anchorage,AK,99504,3780,
9357551,03-04-2011 11:09,997,2261,$36.79,Online Transaction,15143,ONLINE,,,4784,
9357562,03-04-2011 11:12,285,2156,$6.50,Swipe Transaction,2611,Watsonville,CA,95076,5411,
9357583,03-04-2011 11:17,987,4146,$7.29,Swipe Transaction,69972,Washington Grove,MD,20880,5814,
9357586,03-04-2011 11:17,1654,2915,$118.08,Swipe Transaction,86959,Warwick,RI,2886,5311,
9357606,03-04-2011 11:21,1169,4778,$21.36,Swipe Transaction,89707,Round Rock,TX,78665,4121,
9357641,03-04-2011 11:28,1168,3239,$-238.00,Swipe Transaction,44795,Anchorage,AK,99504,3780,
9357664,03-04-2011 11:33,1169,2485,$62.22,Online Transaction,41122,ONLINE,,,4784,
9357694,03-04-2011 11:39,1575,5582,$100.00,Swipe Transaction,27092,Orlando,FL,32839,4829,
9357706,03-04-2011 11:41,909,4663,$15.57,Swipe Transaction,25887,Olympia,WA,98516,5814,
9357716,03-04-2011 11:43,1168,3239,$212.63,Swipe Transaction,16790,Minden,LA,71055,3389,
9357739,03-04-2011 11:46,1595,2429,$23.42,Swipe Transaction,66428,Bronx,NY,10463,4121,
9357747,03-04-2011 11:48,464,3233,$12.97,Swipe Transaction,74663,Orlando,FL,32804,5812,
9357755,03-04-2011 11:50,1575,2112,$13.86,Swipe Transaction,67390,Orlando,FL,32833,5814,
9357772,03-04-2011 11:54,1776,4938,$70.15,Online Transaction,39021,ONLINE,,,4784,
9357779,03-04-2011 11:55,1168,3239,$-202.00,Swipe Transaction,16790,Minden,LA,71055,3389,
9357841,03-04-2011 12:06,598,2040,$45.09,Swipe Transaction,81477,Groveton,NH,3582,5311,
9357857,03-04-2011 12:07,1963,3364,$18.66,Online Transaction,16798,ONLINE,,,4121,
9357899,03-04-2011 12:18,598,2040,$0.97,Swipe Transaction,86438,Whitefield,NH,3598,5499,
9357927,03-04-2011 12:22,1963,4565,$26.42,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
9357940,03-04-2011 12:26,1888,1169,$45.03,Swipe Transaction,45816,Farmington,MN,55024,5411,
9357962,03-04-2011 12:30,1727,5982,$32.91,Swipe Transaction,59935,Columbia,SC,29229,5499,
9357999,03-04-2011 12:40,1727,5982,$-99.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
9358005,03-04-2011 12:41,1727,5982,$99.00,Swipe Transaction,59935,Columbia,SC,29229,5499,
9358063,03-04-2011 12:53,1963,3364,$24.47,Online Transaction,16798,ONLINE,,,4121,
9358102,03-04-2011 13:02,1696,2408,$-54.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9358120,03-04-2011 13:05,1696,2408,$54.00,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9358156,03-04-2011 13:14,112,4339,$1.24,Swipe Transaction,86438,Carthage,NY,13619,5499,
9358157,03-04-2011 13:14,114,3070,$42.07,Swipe Transaction,20519,Chino,CA,91710,5942,
9358233,03-04-2011 13:29,1696,2408,$153.25,Swipe Transaction,59935,Merritt Island,FL,32953,5499,
9358269,03-04-2011 13:36,1963,4565,$17.24,Swipe Transaction,18215,Elk Grove,CA,95758,5719,
9358291,03-04-2011 13:40,208,2426,$35.43,Online Transaction,18563,ONLINE,,,4121,
9358295,03-04-2011 13:41,112,3470,$91.74,Swipe Transaction,18215,East Amherst,NY,14051,5719,
9358356,03-04-2011 13:55,1654,2915,$9.42,Swipe Transaction,20561,Newport,RI,2840,5912,
9358425,03-04-2011 14:12,598,2040,$47.35,Swipe Transaction,63910,Franconia,NH,3580,5310,
9358431,03-04-2011 14:13,1654,1200,$120.00,Swipe Transaction,27092,Middletown,RI,2842,4829,
9358434,03-04-2011 14:14,1797,1127,$44.54,Swipe Transaction,54343,San Leandro,CA,94577,4121,
9358505,03-04-2011 14:31,1797,1127,$40.28,Online Transaction,15143,ONLINE,,,4784,
9358556,03-04-2011 14:43,208,2426,$-51.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
9358571,03-04-2011 14:46,208,2426,$85.15,Swipe Transaction,22204,Federal Way,WA,98023,5541,
9358572,03-04-2011 14:46,464,3233,$92.23,Swipe Transaction,70903,Hollywood,FL,33029,4111,
9358575,03-04-2011 14:46,1718,2029,$42.39,Online Transaction,15143,ONLINE,,,4784,
9358579,03-04-2011 14:47,208,2426,$51.00,Swipe Transaction,22204,Federal Way,WA,98023,5541,
9358634,03-04-2011 15:01,1776,4938,$14.87,Online Transaction,85247,ONLINE,,,5815,
9358650,03-04-2011 15:04,1963,5418,$27.55,Online Transaction,16798,ONLINE,,,4121,
9358663,03-04-2011 15:06,909,3719,$25.84,Swipe Transaction,59935,Olympia,WA,98516,5499,
9358666,03-04-2011 15:07,464,3233,$22.53,Swipe Transaction,56621,Orlando,FL,32804,7210,
9358689,03-04-2011 15:13,909,3719,$68.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
9358700,03-04-2011 15:15,909,3719,$-68.00,Swipe Transaction,59935,Olympia,WA,98516,5499,
9358774,03-04-2011 15:29,997,2261,$85.11,Swipe Transaction,60569,Cardiff By The Sea,CA,92007,5300,
9358776,03-04-2011 15:29,1659,260,$32.31,Swipe Transaction,57561,Racine,WV,25165,4121,
9358805,03-04-2011 15:37,96,3695,$167.72,Swipe Transaction,41782,Yorba Linda,CA,92886,5912,
9358813,03-04-2011 15:37,1575,224,$0.57,Swipe Transaction,14528,Orlando,FL,32835,5499,
9358891,03-04-2011 15:53,1963,5418,$24.36,Online Transaction,18563,ONLINE,,,4121,
9358901,03-04-2011 15:55,1659,185,$38.34,Online Transaction,16798,ONLINE,,,4121,
9358924,03-04-2011 16:01,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
9358927,03-04-2011 16:01,1659,185,$36.21,Swipe Transaction,57561,Racine,WV,25165,4121,
9358932,03-04-2011 16:02,1776,4938,$55.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
9358933,03-04-2011 16:02,1963,5418,$142.09,Online Transaction,59350,ONLINE,,,7922,
9358942,03-04-2011 16:04,96,5175,$-71.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9358952,03-04-2011 16:05,1659,5056,$23.42,Swipe Transaction,44919,Saint Albans,WV,25177,5814,
9358953,03-04-2011 16:05,1963,3317,$24.19,Swipe Transaction,88852,Vacaville,CA,95687,4121,
9358960,03-04-2011 16:07,96,5175,$71.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9358969,03-04-2011 16:08,1776,4938,$-55.00,Swipe Transaction,43293,Nashport,OH,43830,5499,
9358972,03-04-2011 16:09,1559,5797,$23.93,Swipe Transaction,20519,Austell,GA,30106,5942,
9358983,03-04-2011 16:12,1776,4938,$34.16,Swipe Transaction,43293,Nashport,OH,43830,5499,
9358982,03-04-2011 16:12,987,4146,$72.41,Swipe Transaction,86410,Silver Spring,MD,20902,5211,
9358994,03-04-2011 16:15,96,5175,$91.50,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
9359005,03-04-2011 16:17,1659,5056,$71.74,Swipe Transaction,21420,Saint Albans,WV,25177,7922,
9359018,03-04-2011 16:20,1776,4938,$65.39,Online Transaction,39021,ONLINE,,,4784,
9359015,03-04-2011 16:20,1169,2485,$34.88,Online Transaction,18563,ONLINE,,,4121,
9359035,03-04-2011 16:24,997,5825,$1.67,Swipe Transaction,14528,Chula Vista,CA,91913,5499,
9359059,03-04-2011 16:28,114,3070,$6.70,Swipe Transaction,83480,North Hollywood,CA,91606,9402,
9359095,03-04-2011 16:34,1098,2253,$71.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9359106,03-04-2011 16:37,909,2583,$23.25,Online Transaction,47399,ONLINE,,,5815,
9359109,03-04-2011 16:38,1098,2253,$47.53,Swipe Transaction,59935,Granville,IA,51022,5499,
9359113,03-04-2011 16:39,114,3070,$37.91,Online Transaction,15143,ONLINE,,,4784,
9359138,03-04-2011 16:43,1098,2253,$-71.00,Swipe Transaction,59935,Granville,IA,51022,5499,
9359157,03-04-2011 16:46,1575,224,$0.91,Swipe Transaction,14528,Orlando,FL,32835,5499,
9359173,03-04-2011 16:49,464,3233,$120.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
9359191,03-04-2011 16:54,1595,2429,$28.68,Swipe Transaction,94123,Bronx,NY,10467,5310,
9359201,03-04-2011 16:57,285,2927,$80.00,Swipe Transaction,27092,San Jose,CA,95111,4829,
9359224,03-04-2011 17:05,987,5090,$28.86,Online Transaction,39021,ONLINE,,,4784,
9359314,03-04-2011 17:36,96,5175,$104.18,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9359329,03-04-2011 17:42,96,5175,$65.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9359333,03-04-2011 17:43,114,3070,$34.69,Swipe Transaction,33234,North Hollywood,CA,91606,5812,
9359337,03-04-2011 17:44,1575,5582,$176.34,Swipe Transaction,20561,Orlando,FL,32835,5912,
9359363,03-04-2011 17:57,96,5175,$-65.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
9359388,03-04-2011 18:08,96,3773,$14.01,Swipe Transaction,89069,Yorba Linda,CA,92886,5251,
